id,status,status_desc,alert_geometry_id,alert_code,source,detected_year,detected_at,area_ha,biome_id,biome,biome_area,state_id,state,state_area,city_id,city,city_area,conservation_unit_id,conservation_unit,conservation_unit_area,indigenous_land_id,indigenous_land,indigenous_land_area,quilombo_id,quilombo,quilombo_area,settlement_id,settlement,settlement_area,watershed_l1_id,watershed_l1,watershed_l1_area,watershed_l2_id,watershed_l2,watershed_l2_area,car_count,car_area_max,car_area_min,car_area_sum,car_area_sum_adj,legal_reserve_count,legal_reserve_area_max,legal_reserve_area_min,legal_reserve_area_sum,legal_reserve_area_sum_adj,ppa_count,ppa_area_max,ppa_area_min,ppa_area_sum,ppa_area_sum_adj,river_source_count,def_uas,def_uas_area,def_asv,def_asv_area,def_pmfs,def_pmfs_area,def_poa,def_poa_area,def_efp,def_efp_area,embargoed_properties_count,embargoed_properties_count_area,embargoed_properties_area_min,embargoed_properties_area_max,embargoed_properties_area_sum,before_dt,after_dt,days_interval
228968,published,published,1349528,228968,{GLAD},2020,2020-09-04,8.491,18416,MATA ATLÂNTICA,8.491,18392,SÃO PAULO,8.491,17328,Pirapora do Bom Jesus,8.491,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,8.4910284,14663.0,Tietê,8.4910284,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
251467,published,published,1461222,251467,{GLAD},2020,2020-10-22,2.5861,18416,MATA ATLÂNTICA,2.5861,18392,SÃO PAULO,2.5861,20258,Nazaré Paulista,2.5861,13534.0,APA PIRACICABA JUQUERí-MIRIM AREA II,2.5861,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.5861369,14663.0,Tietê,2.5861369,1,2.5861,2.5861,2.5861,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-08-26,2020-10-11,46.0
460544,published,published,1328639,460544,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.5803,18416,MATA ATLÂNTICA,0.5803,18392,SÃO PAULO,0.5803,20519,Mogi das Cruzes,0.5803,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5802978,14663.0,Tietê,0.5802978,1,0.0,0.0,0.0,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
461299,published,published,1400384,461299,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.5305,18416,MATA ATLÂNTICA,0.5305,18392,SÃO PAULO,0.5305,19102,Santa Bárbara d'Oeste,0.5305,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5304985,14663.0,Tietê,0.5304985,1,0.3094,0.3094,0.3094,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
482773,published,published,1400452,482773,{GLAD},2021,2021-11-17,3.3207,18416,MATA ATLÂNTICA,3.3207,18392,SÃO PAULO,3.3207,15413,Barra do Turvo,3.3207,13225.0,RDS DOS PINHEIRINHOS,3.3207,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,3.3206673,14607.0,Ribeira do Iguape,3.3206673,3,3.3207,0.023,6.432,3.3207,2,2.1113,0.0235,2.1348,,1,0.5022,0.5022,0.5022,,0,0,,0,,0,,0,,0,,0,0,,,,,,
548342,published,published,1552291,548342,{SAD-MATA-ATLANTICA},2022,2022-01-31,4.7698,18416,MATA ATLÂNTICA,4.7698,18392,SÃO PAULO,4.7698,20893,Santo Antônio do Aracanguá,4.7698,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.7698265,14663.0,Tietê,4.7698265,2,4.6723,0.025,4.6973,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
589513,published,published,1369448,589513,{SAD-MATA-ATLANTICA},2022,2022-06-30,2.4464,18416,MATA ATLÂNTICA,2.4464,18392,SÃO PAULO,2.4464,18682,Eldorado,2.4464,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.4464058,14607.0,Ribeira do Iguape,2.4464058,3,2.4464,0.8463,4.8928,2.4464,0,,,,,0,,,,,2,0,,0,,0,,0,,0,,0,0,,,,2022-02-28,2022-05-19,80.0
611455,published,published,1496991,611455,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.1005,18416,MATA ATLÂNTICA,0.1005,18392,SÃO PAULO,0.1005,18778,São José do Rio Preto,0.1005,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.1004831,14585.0,Grande,0.1004831,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-14,2022-03-07,21.0
624958,published,published,1337989,624958,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.1292,18416,MATA ATLÂNTICA,0.1292,18392,SÃO PAULO,0.1292,16717,Borá,0.1292,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.1291886,14663.0,Tietê,0.1291886,3,0.1292,0.1292,0.3876,0.1292,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
625041,published,published,1560961,625041,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.5748,18416,MATA ATLÂNTICA,0.5748,18392,SÃO PAULO,0.5748,19649,Pirapozinho,0.5748,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5748436,14599.0,Paranapanema,0.5748436,1,0.5748,0.5748,0.5748,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
880280,published,published,1561981,880280,{SAD-MATA-ATLANTICA},2023,2023-03-31,2.5025,18416,MATA ATLÂNTICA,2.5025,18392,SÃO PAULO,2.5025,19134,Ilhabela,2.5025,12738.0,PARQUE ESTADUAL  DE ILHABELA,2.5025,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.5024641,14607.0,Ribeira do Iguape,2.5024641,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-11-15,2023-03-30,135.0
735608,published,published,1112336,735608,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.8311,18416,MATA ATLÂNTICA,0.8311,18392,SÃO PAULO,0.8311,17445,Olímpia,0.8311,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8311432,14585.0,Grande,0.8311432,1,0.8311,0.8311,0.8311,,0,,,,,1,0.7988,0.7988,0.7988,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-22,2022-07-23,31.0
795515,published,published,1178174,795515,{SAD-MATA-ATLANTICA},2022,2022-12-31,2.4234,18416,MATA ATLÂNTICA,2.4234,18392,SÃO PAULO,2.4234,18682,Eldorado,2.4234,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.423421,14607.0,Ribeira do Iguape,2.423421,2,2.4234,2.4234,4.8468,2.4234,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-08-15,2022-10-08,54.0
1079722,published,published,1876779,1079722,{SAD-MATA-ATLANTICA},2023,2023-10-31,2.4152,18416,MATA ATLÂNTICA,2.4152,18392,SÃO PAULO,2.4152,19590,Pilar do Sul,2.4152,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.4151742,14599.0,Paranapanema,2.4151742,1,1.2042,1.2042,1.2042,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-08-21,2023-11-06,77.0
933512,published,published,1638683,933512,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.4066,18416,MATA ATLÂNTICA,0.4066,18392,SÃO PAULO,0.4066,16120,Cajamar,0.4066,13282.0,APA CAJAMAR,0.4066,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4065723,14663.0,Tietê,0.4065723,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-27,2023-06-06,130.0
933534,published,published,1644425,933534,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.3044,18415,CERRADO,0.3044,18392,SÃO PAULO,0.3044,16125,Leme,0.3044,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3044376,14585.0,Grande,0.3044376,2,0.2799,0.0023,0.2822,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-02-25,2023-07-12,137.0
954836,published,published,1701082,954836,{SAD-MATA-ATLANTICA},2023,2023-08-31,0.362,18416,MATA ATLÂNTICA,0.362,18392,SÃO PAULO,0.362,19719,Presidente Prudente,0.362,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3619606,14599.0,Paranapanema,0.3619606,3,0.3415,0.0165,0.6996,0.362,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-07-15,2023-07-30,15.0
954854,published,published,1703877,954854,{SAD-MATA-ATLANTICA},2023,2023-08-31,0.3435,18416,MATA ATLÂNTICA,0.3435,18392,SÃO PAULO,0.3435,15420,Osasco,0.3435,12722.0,APA VáRZEA DO RIO TIETê,0.3435,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.343504,14663.0,Tietê,0.343504,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-07-04,2023-08-23,50.0
71075,published,published,1514000,71075,{GLAD},2019,2019-10-27,2.4314,18416,MATA ATLÂNTICA,2.4314,18392,SÃO PAULO,2.4314,20594,Iporanga,2.4314,13496.0,APA QUILOMBOS DO MéDIO RIBEIRA,2.4314,,,,36637.0,NHUNGUARÁ,2.4314,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.4314219,14607.0,Ribeira do Iguape,2.4314219,2,2.4314,1.0816,3.5131,2.4314,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
96855,published,published,1379733,96855,{GLAD},2019,2019-03-18,7.972,18416,MATA ATLÂNTICA,7.972,18392,SÃO PAULO,7.972,19027,Cotia,7.972,13048.0,APA ITUPARARANGA,7.972,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,7.9720226,14663.0,Tietê,7.9720226,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
228966,published,published,1429261,228966,{GLAD},2020,2020-09-04,3.0535,18416,MATA ATLÂNTICA,3.0535,18392,SÃO PAULO,3.0535,17493,Itapevi,3.0535,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.053453,14663.0,Tietê,3.053453,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-07-07,2020-08-24,48.0
231670,published,published,1429267,231670,{GLAD},2020,2020-09-19,13.7698,18416,MATA ATLÂNTICA,13.7698,18392,SÃO PAULO,13.7698,17675,Barra do Chapéu,13.7698,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,13.7698178,14607.0,Ribeira do Iguape,13.7698178,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-07-01,2020-11-08,130.0
315012,published,published,1358226,315012,{GLAD},2021,2021-02-03,1.8491,18416,MATA ATLÂNTICA,1.8491,18392,SÃO PAULO,1.8491,18207,São Paulo,0.6441,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.8490656,14663.0,Tietê,1.8490656,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-12-10,2021-01-30,51.0
424613,published,published,1479621,424613,{GLAD},2021,2021-08-22,5.06,18416,MATA ATLÂNTICA,5.06,18392,SÃO PAULO,5.06,19027,Cotia,5.06,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.0600213,14663.0,Tietê,5.0600213,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-07-25,2021-08-22,28.0
460517,published,published,1328638,460517,{SAD-MATA-ATLANTICA},2021,2021-09-01,4.5852,18416,MATA ATLÂNTICA,4.5852,18392,SÃO PAULO,4.5852,15875,Itapecerica da Serra,4.5852,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.585186,14663.0,Tietê,4.585186,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
461643,published,published,1368468,461643,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.5404,18416,MATA ATLÂNTICA,0.5404,18392,SÃO PAULO,0.5404,16232,Araraquara,0.5404,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5403567,14663.0,Tietê,0.5403567,1,0.5404,0.5404,0.5404,,0,,,,,1,0.0001,0.0001,0.0001,,1,0,,0,,0,,0,,0,,0,0,,,,,,
547217,published,published,1560202,547217,{SAD-MATA-ATLANTICA},2022,2022-01-31,2.0901,18416,MATA ATLÂNTICA,2.0901,18392,SÃO PAULO,2.0901,18784,Presidente Venceslau,2.0901,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.0900755,14599.0,Paranapanema,2.0900755,3,2.0872,0.008,2.1235,2.0901,1,0.0084,0.0084,0.0084,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
588747,published,published,1313755,588747,{SAD-MATA-ATLANTICA},2022,2022-06-30,1.4842,18416,MATA ATLÂNTICA,1.4842,18392,SÃO PAULO,1.4842,17766,Registro,1.4842,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.4841917,14607.0,Ribeira do Iguape,1.4841917,1,1.4842,1.4842,1.4842,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-06,2022-03-07,29.0
589023,published,published,1496683,589023,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.8149,18416,MATA ATLÂNTICA,0.8149,18392,SÃO PAULO,0.8149,20429,Jundiaí,0.8149,13491.0,APA JUNDIAí,0.8149,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8149065,14663.0,Tietê,0.8149065,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-10-22,2021-12-20,59.0
600109,published,published,1385470,600109,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.4897,18416,MATA ATLÂNTICA,0.4897,18392,SÃO PAULO,0.4897,15405,Hortolândia,0.4897,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4897035,14663.0,Tietê,0.4897035,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-24,2022-07-14,140.0
612816,published,published,1393581,612816,{SAD-MATA-ATLANTICA},2022,2022-06-30,3.1093,18416,MATA ATLÂNTICA,3.1093,18392,SÃO PAULO,3.1093,19491,Presidente Epitácio,3.1093,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.1092891,14599.0,Paranapanema,3.1092891,4,1.2969,0.845,4.2788,3.1093,1,0.9158,0.9158,0.9158,,1,1.0315,1.0315,1.0315,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-15,2022-05-22,68.0
882190,published,published,1576716,882190,{SAD-MATA-ATLANTICA},2023,2023-04-30,1.0651,18416,MATA ATLÂNTICA,1.0651,18392,SÃO PAULO,1.0651,19134,Ilhabela,1.0651,12738.0,PARQUE ESTADUAL  DE ILHABELA,1.0651,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.0651045,14607.0,Ribeira do Iguape,1.0651045,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-15,2023-04-13,88.0
736241,published,published,1112566,736241,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.4523,18416,MATA ATLÂNTICA,0.4523,18392,SÃO PAULO,0.4523,18207,São Paulo,0.4523,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4523163,14663.0,Tietê,0.4523163,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-30,2022-11-20,235.0
736820,published,published,1112575,736820,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.274,18416,MATA ATLÂNTICA,0.274,18392,SÃO PAULO,0.274,17795,Atibaia,0.274,13175.0,APA SISTEMA CANTAREIRA,0.274,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2739675,14663.0,Tietê,0.2739675,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-16,2022-08-31,76.0
794654,published,published,1178127,794654,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.7707,18416,MATA ATLÂNTICA,0.7707,18392,SÃO PAULO,0.7707,17111,Ribeirão Branco,0.7707,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.7706829,14599.0,Paranapanema,0.7706829,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-05,2022-10-25,112.0
796299,published,published,1178589,796299,{SAD-MATA-ATLANTICA},2022,2022-11-30,1.7354,18416,MATA ATLÂNTICA,1.7354,18392,SÃO PAULO,1.7354,15875,Itapecerica da Serra,1.7354,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.7353694,14663.0,Tietê,1.7353694,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-28,2022-11-08,133.0
796598,published,published,1179451,796598,{SAD-MATA-ATLANTICA},2022,2022-11-30,5.5228,18416,MATA ATLÂNTICA,5.5228,18392,SÃO PAULO,5.5228,17963,Itatiba,5.5228,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.5227521,14663.0,Tietê,5.5227521,5,0.5134,0.0851,1.0723,,0,,,,,2,0.3388,0.2096,0.5484,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-31,2022-12-09,131.0
796640,published,published,1179478,796640,{SAD-MATA-ATLANTICA},2022,2022-12-31,1.2965,18416,MATA ATLÂNTICA,1.2965,18392,SÃO PAULO,1.2965,17380,Embu das Artes,1.2965,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2965434,14663.0,Tietê,1.2965434,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-18,2022-12-08,81.0
801424,published,published,1219232,801424,{SAD-MATA-ATLANTICA},2023,2023-01-28,0.4325,18416,MATA ATLÂNTICA,0.4325,18392,SÃO PAULO,0.4325,20603,Casa Branca,0.4325,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4324659,14585.0,Grande,0.4324659,2,0.4325,0.4325,0.8649,0.4325,1,0.2904,0.2904,0.2904,,1,0.3216,0.3216,0.3216,,1,0,,0,,0,,0,,0,,0,0,,,,2022-11-18,2023-01-18,61.0
916015,published,published,1622095,916015,{SAD-MATA-ATLANTICA},2023,2023-05-31,0.48,18416,MATA ATLÂNTICA,0.48,18392,SÃO PAULO,0.48,17824,Birigui,0.48,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4800307,14663.0,Tietê,0.4800307,1,0.48,0.48,0.48,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-10,2023-04-24,14.0
1057512,published,published,1799062,1057512,{SAD-MATA-ATLANTICA},2023,2023-09-30,0.5761,18416,MATA ATLÂNTICA,0.5761,18392,SÃO PAULO,0.5761,18207,São Paulo,0.5761,14543.0,ÁREA DE PROTEçãO AMBIENTAL BORORé-COLôNIA,0.5553,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.576105,14663.0,Tietê,0.576105,4,0.5761,0.0753,1.0984,0.5761,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-06-20,2023-09-22,94.0
1216320,published,published,2009042,1216320,{SAD-MATA-ATLANTICA},2024,2024-02-29,2.7288,18416,MATA ATLÂNTICA,2.7288,18392,SÃO PAULO,2.7288,17766,Registro,2.7288,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.7288283,14607.0,Ribeira do Iguape,2.7288283,1,2.7288,2.7288,2.7288,,1,0.6389,0.6389,0.6389,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-09-24,2023-11-04,41.0
1240315,published,published,2042450,1240315,{SAD-MATA-ATLANTICA},2024,2024-05-31,3.3254,18416,MATA ATLÂNTICA,3.3254,18392,SÃO PAULO,3.3254,16522,Apiaí,3.3254,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.32543,14599.0,Paranapanema,3.32543,1,0.1445,0.1445,0.1445,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-12-15,2024-04-05,112.0
1309687,published,published,2147455,1309687,{SAD-MATA-ATLANTICA},2024,2024-08-31,0.7913,18416,MATA ATLÂNTICA,0.7913,18392,SÃO PAULO,0.7913,16261,Bertioga,0.7913,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.7912739,14607.0,Ribeira do Iguape,0.7912739,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-05-23,2024-07-03,41.0
55738,published,published,1482095,55738,{DETER-CERRADO},2019,2019-10-13,52.2512,18416,MATA ATLÂNTICA,52.2512,18392,SÃO PAULO,52.2512,15447,Morro Agudo,52.2512,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,52.2511769,14585.0,Grande,52.2511769,5,28.6418,3.4515,43.1333,,3,10.4213,0.0837,14.0299,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
70977,published,published,1482337,70977,{GLAD},2019,2019-11-21,1.3574,18416,MATA ATLÂNTICA,1.3574,18392,SÃO PAULO,1.3574,16120,Cajamar,1.3574,13282.0,APA CAJAMAR,1.3574,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.3573597,14663.0,Tietê,1.3573597,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
188690,published,published,1492127,188690,{GLAD},2020,2020-07-18,3.1929,18416,MATA ATLÂNTICA,3.1929,18392,SÃO PAULO,3.1929,15557,Mauá,3.1929,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.1928562,14663.0,Tietê,3.1928562,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-03-17,2020-08-28,164.0
228962,published,published,1389419,228962,{GLAD},2020,2020-09-04,4.5594,18416,MATA ATLÂNTICA,4.5594,18392,SÃO PAULO,4.5594,19027,Cotia,4.5594,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.5594127,14663.0,Tietê,4.5594127,1,0.0475,0.0475,0.0475,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-07-25,2020-09-26,63.0
249277,published,published,1381665,249277,{GLAD},2020,2020-10-13,2.0225,18416,MATA ATLÂNTICA,2.0225,18392,SÃO PAULO,2.0225,18682,Eldorado,2.0225,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.0224646,14607.0,Ribeira do Iguape,2.0224646,1,2.0225,2.0225,2.0225,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-09-30,2020-10-28,28.0
323920,published,published,1390232,323920,{GLAD},2021,2021-03-15,5.4651,18416,MATA ATLÂNTICA,5.4651,18392,SÃO PAULO,5.4651,19588,Jandira,5.4651,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.465142,14663.0,Tietê,5.465142,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-01-28,2021-05-09,101.0
324839,published,published,1350335,324839,{GLAD},2021,2021-03-15,1.8545,18416,MATA ATLÂNTICA,1.8545,18392,SÃO PAULO,1.8545,16285,Praia Grande,1.8545,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.8544592,14607.0,Ribeira do Iguape,1.8544592,1,1.8545,1.8545,1.8545,,1,0.1597,0.1597,0.1597,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-11-26,2021-05-25,180.0
460561,published,published,1432192,460561,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.6063,18416,MATA ATLÂNTICA,0.6063,18392,SÃO PAULO,0.6063,20845,Ferraz de Vasconcelos,0.1289,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.606326,14663.0,Tietê,0.606326,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460636,published,published,1424250,460636,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.3616,18416,MATA ATLÂNTICA,1.3616,18392,SÃO PAULO,1.3616,21035,Sorocaba,1.3616,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.3615935,14663.0,Tietê,1.3615935,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
461347,published,published,1400385,461347,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.4099,18416,MATA ATLÂNTICA,0.4099,18392,SÃO PAULO,0.4099,20216,Borebi,0.4099,,,,,,,,,,21708.0,PA LOIVA LURDES,0.4099,14621.0,Região Hidrográfica do Paraná,0.4099457,14663.0,Tietê,0.4099457,2,0.41,0.41,0.8199,0.4099,1,0.0266,0.0266,0.0266,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
484995,published,published,1392455,484995,{GLAD},2021,2021-11-10,53.0365,18416,MATA ATLÂNTICA,53.0365,18392,SÃO PAULO,53.0365,16261,Bertioga,53.0365,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,53.0364634,14607.0,Ribeira do Iguape,53.0364634,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
611654,published,published,1321931,611654,{SAD-MATA-ATLANTICA},2022,2022-06-30,1.1998,18416,MATA ATLÂNTICA,1.1998,18392,SÃO PAULO,1.1998,20438,Campinas,1.1998,14424.0,ÁREA DE PROTEçãO AMBIENTAL DO CAMPO GRANDE,1.1998,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.1998071,14663.0,Tietê,1.1998071,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-10-22,2022-04-24,184.0
612120,published,published,1536859,612120,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.3819,18416,MATA ATLÂNTICA,0.3819,18392,SÃO PAULO,0.3819,17675,Barra do Chapéu,0.3819,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.3818544,14607.0,Ribeira do Iguape,0.3818544,1,0.3819,0.3819,0.3819,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-14,2022-05-10,85.0
612313,published,published,1329878,612313,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.3657,18416,MATA ATLÂNTICA,0.3657,18392,SÃO PAULO,0.3657,19147,Mairinque,0.3657,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3656663,14663.0,Tietê,0.3656663,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-09,2022-03-23,42.0
626688,published,published,1457326,626688,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.323,18416,MATA ATLÂNTICA,0.323,18392,SÃO PAULO,0.323,19595,Ourinhos,0.323,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3229911,14599.0,Paranapanema,0.3229911,1,0.323,0.323,0.323,,1,0.3064,0.3064,0.3064,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-07,2022-05-17,10.0
627395,published,published,1377828,627395,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.3874,18416,MATA ATLÂNTICA,0.3874,18392,SÃO PAULO,0.3874,20119,Jeriquara,0.1232,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3873568,14585.0,Grande,0.3873568,2,0.3874,0.3874,0.7747,0.3874,1,0.2503,0.2503,0.2503,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
